product_clean,meddra_pt,crude_ror,adjusted_or,adj_or_lower,adj_or_upper,adj_p_value,adj_significant,or_ratio,direction_change,magnitude_change
SUPER BETA PROSTATE,Renal Failure,3.10732398510811,2.03231647654026,1.049839168967,3.58942385069623,0.0225372228983283,TRUE,0.654040739324306,Consistent direction,Substantial (>50% change)
SUPER BETA PROSTATE P3 ADVANCED,Urinary Retention,29.8818837677982,10.5038872596469,5.12126089312121,19.701132178845,4.98548717798396e-12,TRUE,0.351513557219786,Consistent direction,Substantial (>50% change)
ALL DAY ENERGY GREENS FRUITY,Diarrhoea,3.58536777135669,5.74905004379598,2.72129665522989,11.3370407483407,1.19805204834267e-06,TRUE,1.60347568517931,Consistent direction,Substantial (>50% change)
CENTRUM SILVER ADULTS 50+ MULTIMINERALS MULTIVITAMIN,Choking,15.0864838151717,9.50537328643833,3.46776177611315,27.726279792743,1.76737447792182e-05,TRUE,0.630058892641324,Consistent direction,Substantial (>50% change)
CENTRUM ULTRA WOMENS MULTIMINERALS MULTIVITAMINS TABLET,Choking,35.2067375010296,39.5749188153013,10.5142691117106,260.330242408444,2.39993389063524e-06,TRUE,1.12407231184497,Consistent direction,Minimal (<20% change)
CITRACAL MAXIMUM,Throat Irritation,3.55170694992875,2.80969468948487,1.68385387087825,4.41945501645582,2.44234300481011e-05,TRUE,0.791082915650243,Consistent direction,Moderate (20-50% change)
CITRACAL PETITES,Foreign Body In Throat,13.3579664521847,6.71730694893891,2.96191781835602,13.218051190627,4.25107712035316e-07,TRUE,0.50286897882127,Consistent direction,Substantial (>50% change)
CITRACAL PETITES (CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Choking,45.2668643439585,46.8757564219635,12.6506040139033,305.219740278792,6.32431812157199e-07,TRUE,1.03554237964839,Consistent direction,Minimal (<20% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Myocardial Infarction,5.48679852225971,5.3393274620937,2.96302272972537,8.95061452441706,2.21965912442903e-09,TRUE,0.973122566908967,Consistent direction,Minimal (<20% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Renal Disorder,14.984997361605,8.06442972380107,3.86261397796416,15.1150175192457,1.36319821807256e-09,TRUE,0.53816690982302,Consistent direction,Substantial (>50% change)
KRATOM,Drug Screen Positive,32.1359255566633,12.484998212788,7.04920824802886,21.3687158929086,3.07259846366346e-19,TRUE,0.388505947674478,Consistent direction,Substantial (>50% change)
MODERE BURN,Vomiting,5.56933776422625,3.17193533687759,1.84946059016439,5.26123577775206,1.34766552779295e-05,TRUE,0.569535458461868,Consistent direction,Substantial (>50% change)
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Emergency Care,123.931271769603,197.041409093877,94.9776943826948,395.117971030236,1.88800880129395e-48,TRUE,1.58992485335091,Consistent direction,Substantial (>50% change)
REUMOFAN PLUS,Weight Increased,108.059452237809,82.6135963144352,41.2236430850252,158.655432093019,2.77665647890639e-38,TRUE,0.764519850911565,Consistent direction,Moderate (20-50% change)
SUPER BETA PROSTATE,Dysuria,5.93851819486923,4.31793315359954,2.37369810485991,7.42593492313642,4.18036629727491e-07,TRUE,0.727106158793982,Consistent direction,Moderate (20-50% change)
CENTRUM SILVER MEN'S 50+,Foreign Body,6.68315080517478,8.18399861900145,4.36117136242174,14.526713635065,5.31300793048837e-12,TRUE,1.22457189095068,Consistent direction,Moderate (20-50% change)
"CENTRUM SILVER WOMEN'S 50 + (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,33.6364526430408,72.4488284736123,13.9392980352973,1338.27497034332,4.79974793814102e-05,TRUE,2.15387839028268,Consistent direction,Substantial (>50% change)
HYDROXYCUT,Jaundice,12.284054640623,6.7272353011409,4.05443484206842,10.6494188937584,7.51191760076175e-15,TRUE,0.547639643257051,Consistent direction,Substantial (>50% change)
KRATOM,Drug Withdrawal Syndrome,35.9108680072874,13.0547979535456,7.25558828507512,22.6524771652892,6.11716699459633e-19,TRUE,0.363533344582379,Consistent direction,Substantial (>50% change)
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Hospitalisation,18.8219440937453,43.1646479862723,20.3988992234815,84.8701129695539,1.43528431768899e-25,TRUE,2.29331506731105,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER (MULTIMINERALS, MULTIVITAMINS) TABLET",Foreign Body Trauma,4.54818208638807,1.85730949662625,0.824985157034659,3.61551457709119,0.0960374828929656,FALSE,0.40836304733376,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Coeliac Disease,3.65521980713516,1.40610597539405,0.428794627124392,3.37830477488519,0.506264008145532,FALSE,0.38468438276934,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Oropharyngeal Pain,3.26062639727823,2.14691155177663,1.2311546623472,3.48319006051652,0.00374570991550181,TRUE,0.658435309721082,Consistent direction,Substantial (>50% change)
CITRACAL CALCIUM + D SLOW RELEASE 1200,Choking,22.1989739367261,28.3852559021507,7.60675185104153,185.777986433761,1.6025235346835e-05,TRUE,1.27867422985663,Consistent direction,Moderate (20-50% change)
CITRACAL MAXIMUM (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Dysphagia,4.40470105826545,1.5322351010326,0.704155377362453,2.95993032789638,0.238418786855364,FALSE,0.347863585011598,Consistent direction,Substantial (>50% change)
HYDROXYCUT HARDCORE CAPSULES,Liver Injury,28.5662244743718,11.401493506922,5.90196885656389,20.4314977618813,9.75628877463822e-15,TRUE,0.399124970720259,Consistent direction,Substantial (>50% change)
ONE A DAY ESSENTIAL (MULTIVITAMINS) TABLET,Choking,11.5418460271717,6.23130863275091,1.83261615837418,20.836595716953,0.00268874738825904,TRUE,0.539888386838745,Consistent direction,Substantial (>50% change)
ONE A DAY WOMEN'S 50+ ADVANTAGE,Choking,9.94940162689343,5.78452670201041,2.59352951041385,13.7481693565785,2.88048502498187e-05,TRUE,0.581394431437437,Consistent direction,Substantial (>50% change)
PLEXUS SLIM,Diarrhoea,4.01101340244545,6.43325773411337,2.5395288123723,15.3129641152116,3.66539987367748e-05,TRUE,1.60389833905594,Consistent direction,Substantial (>50% change)
PRESERVISION AREDS 2 FORMULA SOFT GELS,Blindness,15.2251005291005,9.5333495826143,4.56679097129047,17.8842434853319,6.01274669086321e-11,TRUE,0.626160041727982,Consistent direction,Substantial (>50% change)
PRESERVISION AREDS 2 FORMULA SOFT GELS,Cataract,17.0732966677451,7.37190009521685,3.68133534937846,13.3672229362522,8.737125837845e-10,TRUE,0.431779534947334,Consistent direction,Substantial (>50% change)
ALL DAY ENERGY GREENS,Gastric Disorder,26.2906377204885,16.1021760376131,3.85458586778179,45.1869056130758,4.57771899426691e-06,TRUE,0.612468065963442,Consistent direction,Substantial (>50% change)
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - CHOCOLATE,Hypersensitivity,19.0891253985848,13.8939480080177,6.89221689383618,27.8915333763317,9.53209696404319e-14,TRUE,0.727846232758664,Consistent direction,Moderate (20-50% change)
CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS MULTIVITAMINS) TABLET,Choking,24.9518624127169,8.7181759676475,3.04404837940888,28.978362523698,0.000120332743463792,TRUE,0.349399809258495,Consistent direction,Substantial (>50% change)
HYDROXYCUT,Abdominal Pain,3.56005828779599,2.50694294868562,1.44824881574316,4.07165891285568,0.000452866715622409,TRUE,0.704185927876381,Consistent direction,Moderate (20-50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hepatitis,16.5939658322072,10.5283758052462,5.96845791752153,17.5176018196099,6.62874155934889e-18,TRUE,0.634470138826711,Consistent direction,Substantial (>50% change)
MODERE BURN,Nausea,4.17880266340211,2.04934473001739,1.14532656602601,3.48836559139871,0.0110173846946018,TRUE,0.490414335179193,Consistent direction,Substantial (>50% change)
OXYELITE PRO,Nausea,3.63457024857789,2.17373694853456,1.2369899070925,3.64237166986504,0.00457041774764667,TRUE,0.598072619282867,Consistent direction,Substantial (>50% change)
VITAMIN B6,Neuropathy Peripheral,276.793209200438,394.459080861012,182.709233656133,895.950056430631,4.5263745321119e-50,TRUE,1.4251038961558,Consistent direction,Moderate (20-50% change)
VITAPEARL,Abortion Spontaneous,753.909488760692,172.273463025945,60.2904075022894,600.67237724176,4.18664600523463e-19,TRUE,0.228506824219888,Consistent direction,Substantial (>50% change)
CENTRUM SILVER MULTIMINERALS MULTIVITAMINS TABLET,Dysphagia,7.57404273626846,6.08071410690032,2.75660638269768,12.7971174793177,3.18791661880581e-06,TRUE,0.802835991112474,Consistent direction,Moderate (20-50% change)
CITRACAL MAXIMUM,Retching,3.57024717486327,2.11459069276323,1.10824331593237,3.65772162581698,0.0131334348971132,TRUE,0.592281315324956,Consistent direction,Substantial (>50% change)
CITRACAL MAXIMUM (CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Choking,13.7014655743813,8.42007275697805,2.68080220572486,31.7433878137958,0.000510666801200977,TRUE,0.614538109902762,Consistent direction,Substantial (>50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hepatic Steatosis,32.2361572162398,21.1981187095929,11.0421619026286,38.2456796058619,2.86106851567052e-22,TRUE,0.657588265480781,Consistent direction,Substantial (>50% change)
KRATOM,Depression,6.49221705041629,2.95639266483895,1.67630834272788,4.86884676917672,6.05155997698352e-05,TRUE,0.455374896107237,Consistent direction,Substantial (>50% change)
ONE A DAY WOMEN'S 50 PLUS HEALTHY ADVANTAGE,Foreign Body,14.0249697318421,7.43585400159614,3.36379502850287,15.2805095920744,1.46627713398959e-07,TRUE,0.530186812789612,Consistent direction,Substantial (>50% change)
PRESERVISION AREDS 2 FORMULA SOFT GELS,Visual Impairment,7.392871157212,6.06102263378681,3.14175854630308,10.6517196501625,5.3453206333923e-09,TRUE,0.819846918050787,Consistent direction,Moderate (20-50% change)
"CALTRATE 600 + VITAMIN D (CALCIUM CARBONATE, CHOLECALCIFEROL) TABLET",Dysphagia,4.6895757024065,1.5133844572081,0.514126930019769,3.58753741846503,0.392992082541496,FALSE,0.322712448469802,Consistent direction,Substantial (>50% change)
CENTRUM SILVER MEN'S 50+,Dysphagia,2.8907596364301,5.36895349708582,2.76770691562911,9.70097899703088,1.18297749434286e-07,TRUE,1.85728118983844,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER MEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Coeliac Disease,21.9307720752808,19.8380568919875,5.79339482040486,51.6599878053002,3.94193815915276e-08,TRUE,0.904576310578136,Consistent direction,Minimal (<20% change)
CENTRUM SILVER MULTIMINERALS MULTIVITAMINS,Choking,5.72433506286209,0.643461782106422,0.0993055074377221,2.40223405270784,0.567180870061673,FALSE,0.112408126889885,Signal lost after adjustment,Substantial (>50% change)
CENTRUM SILVER ULTRA WOMEN'S MULTIMINERALS MULTIVITAMINS TABLET,Dysphagia,11.1574498631304,8.73717019725789,3.60163094141792,20.8950070163488,9.65124257369983e-07,TRUE,0.783079494368127,Consistent direction,Moderate (20-50% change)
CENTRUM SILVER WOMEN 50 PLUS,Foreign Body In Throat,242.180604156252,714.71391224698,125.649119723497,13420.9350670374,9.27223489820271e-10,TRUE,2.95116082783349,Consistent direction,Substantial (>50% change)
CITRACAL MAXIMUM,Oropharyngeal Pain,4.19029816722896,2.42519729691131,1.26969350723603,4.20126791604745,0.00341414946782891,TRUE,0.578764851598877,Consistent direction,Substantial (>50% change)
CITRACAL MAXIMUM CHOLECALCIFEROL CALCIUM CITRATE FILM COATED TABLET,Choking,11.7242750939566,10.1116794228316,4.20496591492152,26.536397750928,6.22658247770837e-07,TRUE,0.862456684255367,Consistent direction,Minimal (<20% change)
HYDROXYCUT,Liver Function Test Abnormal,11.0349278961784,5.56974163576811,3.08738955216893,9.35339405967523,9.59872504483236e-10,TRUE,0.504737474333386,Consistent direction,Substantial (>50% change)
KRATOM,Brain Oedema,101.697974493623,66.3428053132272,30.0333124783565,148.282456523415,4.08303296056846e-25,TRUE,0.652351294542127,Consistent direction,Substantial (>50% change)
OXYELITE PRO,Blood Bilirubin Increased,37.8465963031217,14.8406468781213,8.22146993384737,25.4966176534996,5.50317568049008e-21,TRUE,0.392126329122422,Consistent direction,Substantial (>50% change)
OXYELITE PRO,Fatigue,7.55773551477153,4.53339959699139,2.50882582334811,7.73626232449109,1.17179600890726e-07,TRUE,0.599835703185286,Consistent direction,Substantial (>50% change)
PLEXUS SLIM,Nausea,2.58614580200166,2.89424850568759,1.09240953182286,6.99355779292336,0.0224056908926128,TRUE,1.11913585979857,Consistent direction,Minimal (<20% change)
SUPER BETA PROSTATE,Renal Disorder,3.1647842745294,4.3247771515166,2.24045990726291,7.75186190891409,3.13626416827843e-06,TRUE,1.36653142090062,Consistent direction,Moderate (20-50% change)
ARBONNE ESSENTIALS DAILY FIBER BOOST,Hypersensitivity,11.3684660130985,7.06142587248831,3.38763499198018,13.9682170712892,4.68379798861527e-08,TRUE,0.621141485962335,Consistent direction,Substantial (>50% change)
ARBONNE ESSENTIALS DIGESTION PLUS,Dyspnoea,5.3014452050787,4.48512211678833,2.22649842592945,8.60027959143339,1.11112233227137e-05,TRUE,0.846018763429198,Consistent direction,Minimal (<20% change)
"CENTRUM SILVER WOMEN'S 50 + (MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,33.7754863598788,24.4953808615693,8.81559084083714,79.4263157877533,5.68579080794014e-09,TRUE,0.725241395507094,Consistent direction,Moderate (20-50% change)
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Throat Irritation,8.77142698731721,8.00742177636618,4.35416548535077,13.8242092788315,1.16438706942814e-12,TRUE,0.912898412988477,Consistent direction,Minimal (<20% change)
"CENTRUM SILVER WOMEN'S 50+(MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,14.2567678883072,6.40459029963693,2.61278400277317,15.0816652438945,2.50850920872108e-05,TRUE,0.44923157547439,Consistent direction,Substantial (>50% change)
CITRACAL PETITES (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Foreign Body Trauma,7.70788226215412,4.31105487726283,2.18987655276359,7.81003969564305,5.48812528155265e-06,TRUE,0.559304713102613,Consistent direction,Substantial (>50% change)
EU NATURAL CONCEPTION FOR HER FERTILITY AID AND MULTI,Abortion Spontaneous,769.596112311015,613802670788.68,0,,0.999614563853387,FALSE,797564671.871193,Consistent direction,Substantial (>50% change)
HERBALIFE CELL ACTIVATOR,Nausea,2.75858440206292,1.29083456223074,0.615750228381668,2.43990452473789,0.462507459592212,FALSE,0.467933684126334,Consistent direction,Substantial (>50% change)
HERBALIFE CELL ACTIVATOR,Vomiting,3.00477473324935,2.49777337846618,1.34403084253006,4.38094723387908,0.00221760696906133,TRUE,0.831268098345962,Consistent direction,Moderate (20-50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Multiple Injuries,131.305476923077,56.0833041155909,17.2635897624125,178.000024906787,4.87871452220068e-12,TRUE,0.427120828695107,Consistent direction,Substantial (>50% change)
KRATOM,Insomnia,2.3848680538946,1.23776350192505,0.683767533694459,2.05938249830897,0.444802749622114,FALSE,0.51900712070998,Consistent direction,Substantial (>50% change)
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Nausea,2.34673867437188,3.63479653115579,1.7842346181481,6.92750199919419,0.000167213175239769,TRUE,1.54887144906693,Consistent direction,Substantial (>50% change)
ONE A DAY WOMEN'S 50 PLUS HEALTHY ADVANTAGE,Foreign Body In Throat,44.5697724704602,34.5367964314675,14.2937239266825,75.1462318700409,2.28989425181622e-17,TRUE,0.774892814504666,Consistent direction,Moderate (20-50% change)
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Foreign Body,4.06749731471536,2.42887900543816,1.38011192921444,3.99255430351113,0.000978162667427252,TRUE,0.59714335806713,Consistent direction,Substantial (>50% change)
PROTANDIM US,Vomiting,3.51919090996057,3.89899938145678,2.08148472246941,6.90947735978112,7.53336139361846e-06,TRUE,1.10792494104858,Consistent direction,Minimal (<20% change)
RITUAL SYNBIOTIC PLUS PREBIOTIC PROBIOTIC POSTBIOTIC,Gastrointestinal Disorder,329.255792400371,486.594205211601,172.972278146709,1733.78598335582,3.31272330914361e-27,TRUE,1.47786072847553,Consistent direction,Moderate (20-50% change)
TRIPLE ACTION VIRILITY,Blood Urine Present,17.0171453339969,7.95143695114589,3.3738483965178,16.6370741747065,2.44550606539352e-07,TRUE,0.467260330395162,Consistent direction,Substantial (>50% change)
5 HOUR ENERGY,Myocardial Infarction,21.5334391801682,20.0840665577391,7.8023107976357,45.7503311464657,1.48006279269694e-11,TRUE,0.932692004732624,Consistent direction,Minimal (<20% change)
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Aspartate Aminotransferase Increased,19.7858696011368,21.2300474077677,10.8993098309316,39.1495328433488,3.85665776566586e-21,TRUE,1.07299036310984,Consistent direction,Minimal (<20% change)
ALL DAY ENERGY GREENS,Gastrointestinal Disorder,11.6516521542815,9.03797288098547,2.17556100661077,25.0836094105039,0.000256401796935139,TRUE,0.775681659674709,Consistent direction,Moderate (20-50% change)
ARBONNE ESSENTIALS HERBAL DETOX TEA,Hypersensitivity,12.2869753887388,7.71239402496997,3.39898175223228,16.5457140246952,3.01507068894763e-07,TRUE,0.627688571105831,Consistent direction,Substantial (>50% change)
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - VANILLA,Hypersensitivity,13.2905643881002,9.32834187334836,4.34376351774102,19.3459099329119,3.14297635552047e-09,TRUE,0.701877031023645,Consistent direction,Moderate (20-50% change)
CENTRUM SILVER MEN 50 PLUS,Foreign Body In Throat,368.535271745798,911.962921427958,115.128026369419,19727.6082411607,1.44519428066661e-08,TRUE,2.4745607580731,Consistent direction,Substantial (>50% change)
CENTRUM SILVER ULTRA WOMEN'S,Dysphagia,8.98921448857867,5.55791026928873,2.61212849872043,11.3622858066421,3.79997905456843e-06,TRUE,0.618286533973618,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER ULTRA WOMEN'S (MULTIMINERALS, MULTIVITAMINS) TABLET",Throat Irritation,6.68771682579419,3.64137810388706,1.60438642034663,7.18008509657771,0.000613177246661354,TRUE,0.544487483357915,Consistent direction,Substantial (>50% change)
"CENTRUM ULTRA WOMEN'S (MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,16.2830284754086,17.3847636185355,6.71499340822575,46.8764592212942,5.60301907581441e-09,TRUE,1.06766156214679,Consistent direction,Minimal (<20% change)
CITRACAL,Foreign Body,13.8043067074058,7.83591030821614,2.75222476046363,19.7286788398263,2.96133091142124e-05,TRUE,0.567642437559888,Consistent direction,Substantial (>50% change)
FLINTSTONES COMPLETE MULTIVITAMINS CHEWABLE TABLET,Drug Dependence,72.7022828844063,283.266388265885,10.7705950097779,7419.78776037333,9.0538483692813e-05,TRUE,3.89625163100128,Consistent direction,Substantial (>50% change)
FLORASTOR (SACCHAROMYCES BOULARDII LYOPHILISED),Fungaemia,8474.63585434174,10382.7087885893,2885.41808587255,50958.7710114452,2.24984219549788e-38,TRUE,1.22515102324662,Consistent direction,Moderate (20-50% change)
HERBALIFE CELL ACTIVATOR,Abdominal Pain,6.20551126346927,4.6875863869315,2.4268620442338,8.42510517878054,9.25269305478921e-07,TRUE,0.755390843382475,Consistent direction,Moderate (20-50% change)
HYDROXYCUT,Asthenia,3.67422769361585,3.44314915114361,1.8822569759167,5.81595490566064,1.49868442606879e-05,TRUE,0.937108268256279,Consistent direction,Minimal (<20% change)
HYDROXYCUT HARDCORE CAPSULES,Jaundice,11.3271289413068,2.97412013397896,1.30983359365622,5.8645120162899,0.00387847568690556,TRUE,0.262566105620392,Consistent direction,Substantial (>50% change)
HYDROXYCUT MAX LIQUID CAPS,Liver Function Test Abnormal,81.5250809722109,47.9495798620876,20.7415412972742,111.91506848727,7.58085802986774e-20,TRUE,0.588157402486138,Consistent direction,Substantial (>50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Cardio-Respiratory Distress,106.553641679957,59.9351604521528,26.5723651954078,132.207745338237,5.86681550397897e-24,TRUE,0.562488146882611,Consistent direction,Substantial (>50% change)
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hepatic Failure,15.2768801178083,6.21483315530249,2.7243231492344,12.3352781692213,1.55716714630322e-06,TRUE,0.40681298192933,Consistent direction,Substantial (>50% change)
KRATOM,Tremor,2.38324932688607,1.11390015384175,0.585651820461808,1.91777459893997,0.719139577384696,FALSE,0.467387168130312,Consistent direction,Substantial (>50% change)
LACTAID FAST ACT,Diarrhoea,9.60975485587643,7.53609763604436,3.73281893992705,14.7590092790506,6.10905882924999e-09,TRUE,0.784213307110116,Consistent direction,Moderate (20-50% change)
LACTAID FAST ACT,Nausea,7.55929767948478,5.25521526061406,2.60979290391853,10.3797994964317,2.00764072665456e-06,TRUE,0.695198877387275,Consistent direction,Moderate (20-50% change)
MODERE BURN,Diarrhoea,3.92454104738985,2.47948108444024,1.2945274766192,4.40383174861744,0.00336747325690409,TRUE,0.631788801416489,Consistent direction,Substantial (>50% change)
OXYELITE PRO,Jaundice,20.168067170173,7.96012240833069,4.21464832905643,14.0589312866413,1.03986029095875e-11,TRUE,0.394689403856364,Consistent direction,Substantial (>50% change)
PLEXUS SLIM,Vomiting,2.43084497754563,2.08750808274757,0.679768844143183,5.36375985685586,0.153135021071638,FALSE,0.858758210429066,Consistent direction,Minimal (<20% change)
PRESERVISION AREDS 2 FORMULA,Foreign Body,5.41859667181335,3.54163597854723,1.9070602247177,6.11496236296062,1.80749881675792e-05,TRUE,0.653607602309697,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Blood Cholesterol Increased,9640.60383386581,71537706872.1855,1.61149829918993e-73,,0.993057062655163,FALSE,7420459.14394756,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Fatigue,850.28442503639,17006905.7432458,1222.95736091393,,0.906777394781608,TRUE,20001.4315709922,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Liver Function Test Abnormal,3017.55186304129,266678207.158389,70.0329514218488,,0.931548674285889,TRUE,88375.6830908659,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Malaise,762.086717317265,18133456.2324109,1242.05035999626,,0.906893354987716,TRUE,23794.4787913969,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Muscle Spasms,2416.2206952304,133286717.114999,18.669078283866,,0.936606168987553,TRUE,55163.3041543375,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Myalgia,4299.77539341917,290934122.756585,52.5168883971336,,0.932903602730136,TRUE,67662.6326114294,Consistent direction,Substantial (>50% change)
PURITY FIRST B50,Thyroid Function Test Abnormal,46541.4923076923,22842555593.728,8.07465888699825e-09,,0.970040321669839,FALSE,490799.810257751,Consistent direction,Substantial (>50% change)
SUPER BETA PROSTATE,Haematospermia,90.5378308092397,32.8571701316205,9.90023807619766,126.656650698052,3.67219902377919e-08,TRUE,0.362910949356071,Consistent direction,Substantial (>50% change)
SUPER BETA PROSTATE,Infection,4.75167105464441,4.29295940977351,2.15070759806756,7.92790171613223,1.00338312271458e-05,TRUE,0.90346308917522,Consistent direction,Minimal (<20% change)
TOTAL BODY FORMULA,Diarrhoea,26.5768721908926,39.4596141656941,11.9998482869121,176.676249501178,2.68564951030901e-08,TRUE,1.48473506898288,Consistent direction,Moderate (20-50% change)
TOTAL BODY FORMULA,Hypotrichosis,850.052631578947,692.819685113474,218.645717309458,2422.28522920291,1.07713809561861e-27,TRUE,0.815031516138692,Consistent direction,Moderate (20-50% change)
5 HOUR ENERGY,Death,10.1274593732663,5.88178804726752,2.15830388828961,13.6286951829603,0.000125272260153775,TRUE,0.580776266828956,Consistent direction,Substantial (>50% change)
5-HOUR ENERGY,Death,12.13299035766,11.0940655577878,4.1429261893129,26.9731279000106,3.1579985628052e-07,TRUE,0.914371909212284,Consistent direction,Minimal (<20% change)
ALL DAY ENERGY GREENS FRUITY,Gastrointestinal Disorder,18.7652309483503,26.1854174739334,9.71016581858654,59.6409496716342,7.16002041496709e-13,TRUE,1.39542207319518,Consistent direction,Moderate (20-50% change)
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - CHOCOLATE,Dyspnoea,7.11823393843212,5.29038056724772,2.51488412490901,10.6303065420132,4.6926338344614e-06,TRUE,0.743215327426144,Consistent direction,Moderate (20-50% change)
CENTRUM SILVER ADULTS 50+,Dysphagia,3.45154863365671,3.14086403642325,1.51239033339296,6.02374474242108,0.00104152102020914,TRUE,0.909986898575347,Consistent direction,Minimal (<20% change)
"CENTRUM SILVER WOMEN'S 50 PLUS (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,203.949411861479,889360.151527888,52.9029625888872,,0.905031341799683,TRUE,4360.68995448702,Consistent direction,Substantial (>50% change)
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Fear,5.59450218076547,7.4636212089056,3.7994645348427,13.4651090386566,3.33740208825131e-10,TRUE,1.33409925811923,Consistent direction,Moderate (20-50% change)
CITRACAL SLOW RELEASE 1200,Foreign Body,10.5075610287124,6.41400675479529,2.93620158788692,12.9363853412502,6.72241369740965e-07,TRUE,0.610418225244537,Consistent direction,Substantial (>50% change)
HYDROXYCUT,Chromaturia,10.3161366443596,6.55455527438707,3.55466842287539,11.1886498855931,9.44993814519917e-11,TRUE,0.635369179407952,Consistent direction,Substantial (>50% change)
KRATOM,Hyperhidrosis,2.34348622267266,0.992726188660907,0.506429811411215,1.74449875125496,0.981362935913631,FALSE,0.423610849108701,Signal lost after adjustment,Substantial (>50% change)
KRATOM,Toxicologic Test Abnormal,276.663941692111,46.3521636820829,17.8034842216704,137.043277430929,6.66171302998627e-14,TRUE,0.167539591168214,Consistent direction,Substantial (>50% change)
ONE A DAY WOMEN'S 50+ MINIGELS COMPLETE MULTIVITAMIN,Choking,5.22714780763642,1.73207224582544,0.649464129074528,4.23354724798362,0.242424240650277,FALSE,0.331360870127879,Consistent direction,Substantial (>50% change)
ONE A DAY WOMENS (MULTIVITAMINS + MINERALS) FILM-COATED TABLET,Choking,8.86508399168845,7.57129974247426,2.15582986812046,30.9775947309606,0.0022469641119607,TRUE,0.854058433013473,Consistent direction,Minimal (<20% change)
OXYELITE PRO,Hepatic Enzyme Increased,18.7171245120816,10.1419802332361,5.27004976694527,18.1131376151044,1.20614066119748e-13,TRUE,0.541855680165487,Consistent direction,Substantial (>50% change)
OXYELITE PRO,Malaise,5.34995580073515,4.43183760855008,2.31694302581064,7.85235596705897,1.4244804933098e-06,TRUE,0.828387705173395,Consistent direction,Moderate (20-50% change)
PRESERVISION AREDS 2,Blood Glucose Increased,2.19546663424689,1.97517490373975,1.06334703949062,3.35301194125917,0.0191646150285702,TRUE,0.899660633839374,Consistent direction,Minimal (<20% change)
PRESERVISION AREDS 2,Eye Disorder,14.7337929500723,5.03873731234731,1.89339037189425,11.2470584170913,0.000291779147079433,TRUE,0.341985076715944,Consistent direction,Substantial (>50% change)
PRESERVISION AREDS 2 FORMULA SOFT GELS,Age-Related Macular Degeneration,18.2959894497,8.05214479121872,2.75246696646249,18.8509459453862,1.41916911045761e-05,TRUE,0.440104363492118,Consistent direction,Substantial (>50% change)
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Blood Pressure Increased,2.4262354784473,2.10540436459921,1.15271569416158,3.54915989299548,0.00892280218501835,TRUE,0.867765879817481,Consistent direction,Minimal (<20% change)
